"$submission_id";"$created";"Hvilke roller har du i musikkarbeidet ditt?";"Rolle i musikkproduksjon";"Din situasjon som musiker";"Hvor lang erfaring har du med musikk?";"Hvilken aldersgruppe tilhører du?";"Hovedsjangre du jobber med?.Pop";"Hovedsjangre du jobber med?.Hip hop / RnB";"Hovedsjangre du jobber med?.EDM / elektronisk";"Hovedsjangre du jobber med?.Rock / metal";"Hovedsjangre du jobber med?.Indie / alternativ";"Hovedsjangre du jobber med?.Film-/spillmusikk / mediekomposisjon";"Hovedsjangre du jobber med?.Jazz";"Hovedsjangre du jobber med?.Klassisk ";"Hovedsjangre du jobber med?.Samtidsmusikk";"Hovedsjangre du jobber med?.Annet";"Har du brukt KI i musikk?";"Hva har du brukt KI til?.Idéutvikling (melodier, akkordprogresjoner, beats, loops)";"Hva har du brukt KI til?.Tekst/lyrics";"Hva har du brukt KI til?.Lyddesign (presets, samples, sound design)";"Hva har du brukt KI til?.Mixing / Mastering";"Hva har du brukt KI til?.Markedsføring";"Hva har du brukt KI til?.Demixing";"Hva har du brukt KI til?.Transkribering";"Hva har du brukt KI til?.Vokal (KI-generert sangstemme)";"Hva har du brukt KI til?.Annet (spesifiser):";"Spesifiser hva du har brukt KI til:";"Hvorfor bruker du ikke KI?.Har ikke hatt behov";"Hvorfor bruker du ikke KI?.Vet for lite om KI-verktøy";"Hvorfor bruker du ikke KI?.Foretrekker tradisjonell arbeidsflyt";"Hvorfor bruker du ikke KI?.Stoler ikke på kvaliteten";"Hvorfor bruker du ikke KI?.Etiske eller juridiske bekymringer";"Hvorfor bruker du ikke KI?.Kostnad";"Hvorfor bruker du ikke KI?.Annet";"Hvor ofte bruker du KI i musikk?";"Jeg føler at KI-generert musikk truer min framtid som musiker.";"Jeg er bekymret for at inntektene mine vil synke på grunn av KI.";"KI-verktøy kan gjøre meg mer effektiv i arbeidet mitt.";"Jeg er nysgjerrig på å lære mer om KI-verktøy for musikk.";"KI kan ikke erstatte min kreativitet som musiker.";"Jeg ser først og fremst på KI som et nyttig verktøy, ikke som en konkurrent.";"KI-generert musikk kan være like bra som menneskeskapt musikk";"Hvor sannsynlig er det at du kommer til å bruke KI-verktøy i musikk de neste to årene?";"Hva vil du eventuelt bruke KI til framover?.Idéutvikling (melodier, beats, akkorder)";"Hva vil du eventuelt bruke KI til framover?.Arrangement / strukturering av låter";"Hva vil du eventuelt bruke KI til framover?.Lyddesign / sound design";"Hva vil du eventuelt bruke KI til framover?.Mixing / Mastering";"Hva vil du eventuelt bruke KI til framover?.Tekstarbeid / lyrics";"Hva vil du eventuelt bruke KI til framover?.Forprosjekter/skisser til kunder";"Hva vil du eventuelt bruke KI til framover?.Markedsføring";"Hva vil du eventuelt bruke KI til framover?.Transkribering";"Hva vil du eventuelt bruke KI til framover?.Vokal (KI-generert sangstemme)";"Hva vil du eventuelt bruke KI til framover?.Demixing";"Hva vil du eventuelt bruke KI til framover?.Annet";"Hva vil du eventuelt bruke KI til framover?.Ingen planer om å bruke KI";"Er det noe mer du vil legge til om KI og musikk?";"$answer_time_ms"
"40041753";"2026-01-14T09:45:36+01:00";"Hobby";"";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Litt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"361435"
"40041756";"2026-01-14T09:45:44+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"1";"1";"0";"0";"";"Litt enig";"Verken enig eller uenig";"Litt enig";"Litt enig";"Litt uenig";"Litt enig";"Litt uenig";"Ganske sannsynlig";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"233498"
"40041761";"2026-01-14T09:45:59+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Litt enig";"Litt enig";"Litt enig";"Litt enig";"Helt enig";"Litt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"519303"
"40041764";"2026-01-14T09:46:04+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Helt enig";"Litt enig";"Helt uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Litt uenig";"Svært lite sannsynlig";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"399938"
"40041774";"2026-01-14T09:46:09+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"1";"bruker ki til å analysere mixen, for deretter å vurdere om noe skal forandres";"0";"0";"0";"0";"0";"0";"0";"Svært ofte (nesten hver uke eller oftere)";"Helt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt enig";"Helt enig";"Litt enig";"Svært sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"325811"
"40041776";"2026-01-14T09:46:16+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Litt uenig";"Litt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Lite sannsynlig";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"83346"
"40041787";"2026-01-14T09:46:24+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"0";"1";"0";"0";"";"Litt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Litt enig";"Litt enig";"Verken enig eller uenig";"Litt uenig";"Ganske sannsynlig";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"";"398434"
"40041795";"2026-01-14T09:46:33+01:00";"Utøvende musiker";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt enig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"129862"
"40041798";"2026-01-14T09:46:36+01:00";"Låtskriver / komponist";"";"Annet";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Verken enig eller uenig";"Litt enig";"Helt uenig";"Verken enig eller uenig";"Litt enig";"Helt uenig";"Litt uenig";"Lite sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"Global beskyttelse av opphavsretten må prioriteres høyere i fremtiden.";"1015359"
"40041810";"2026-01-14T09:47:11+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Ja";"1";"1";"0";"0";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Helt enig";"Helt enig";"Litt enig";"Helt enig";"Litt uenig";"Litt enig";"Verken enig eller uenig";"Svært sannsynlig";"1";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"";"106186"
"40041834";"2026-01-14T09:47:45+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"1";"1";"0";"1";"";"Litt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Det er sannsynligvis i kunstfeltet generativ KI er mest ødeleggende, siden store språkmodeller på mange måter ikke er annet enn store plagiatmaskiner. For meg handler musikk om kreativitet, det å utforske nye uttrykk og være del av et fellesskap. I denne konteksten blir KI rett og slett kjedelig og lite formålstjenlig.";"384502"
"40041846";"2026-01-14T09:48:16+01:00";"Artist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Litt enig";"Verken enig eller uenig";"Helt uenig";"Litt enig";"Helt enig";"Litt uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"";"190687"
"40041849";"2026-01-14T09:48:18+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"25–34 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Litt uenig";"Litt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"124111"
"40041850";"2026-01-14T09:48:19+01:00";"Annet";"";"";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"Ja";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt uenig";"Litt enig";"Litt enig";"Litt enig";"Helt enig";"Litt enig";"Helt enig";"Ganske sannsynlig";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Jeg tror autentisk musikk fra mennesker, live-konserter, presentere og høre på artistens egne låter vil få mye mer verdi for mennesker, mens ""Spotify-musikk"" med store artister og management er de som vil tape mest på KI, OG lettest bli erstattet av en KI-etterligning.";"320846"
"40041885";"2026-01-14T09:49:09+01:00";"Musikkprodusent";"Profesjonell frilans musikkprodusent";"";"mer enn 8 år";"35–44 år";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"Ja";"0";"1";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt uenig";"Helt enig";"Helt enig";"Litt enig";"Helt enig";"Litt enig";"Verken enig eller uenig";"Svært sannsynlig";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"";"129404"
"40041902";"2026-01-14T09:49:31+01:00";"Hobby";"";"";"mer enn 8 år";"25–34 år";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"421692"
"40041904";"2026-01-14T09:49:33+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"1";"1";"0";"0";"";"Litt enig";"Litt uenig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"143761"
"40041909";"2026-01-14T09:49:41+01:00";"Artist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Litt enig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"86885"
"40041929";"2026-01-14T09:50:08+01:00";"Hobby";"";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"1";"0";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt enig";"Litt enig";"Litt enig";"Litt enig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"258647"
"40041931";"2026-01-14T09:50:18+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Helt enig";"Helt enig";"Litt enig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Jeg synes det er en trist utvikling. Samtidig tror jeg genuin og menneskeskapt musikk aldri vil forsvinne. Men jeg tror at det vil kreve mye av kommende generasjoner og greie å skille på dette. Studio arbeid feks har jo alltid vært en oppkonstruert og på mange måter en falsk måte å fremstille samspill på. Spesielt ved «moderne» produksjoner. Jeg tror som ved alle ting at det vil komme relativt sterke motreaksjoner. Feks at flere band og samspillgrupper vil spille inn 100% live i studio. Levende musikk og musikere som kan spille sammen og hver for seg har vist seg å være oppskriften på udødelig musikk. På en scene vil det alltid være aktuelt med ekte mennesker som spiller live og i øyeblikket. Hør på «kind of blue) eller «Harvest» Ingen AI eller datamaskin kan overgå den feelinga slike plater gir.   Konklusjon: Jeg er ambivalent til bruk av AI i musikk produksjon. Samtidig ser jeg hvor kjekt og lettvint det kan gjøre en del ting. Blir produksjoner og musikken bedre av det: Nei, langt ifra.  😊";"884857"
"40041940";"2026-01-14T09:50:29+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"210649"
"40041946";"2026-01-14T09:50:32+01:00";"Låtskriver / komponist";"";"Annet";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"1";"0";"0";"0";"";"Litt uenig";"Litt enig";"Verken enig eller uenig";"Litt enig";"Litt enig";"Litt enig";"Verken enig eller uenig";"Ganske sannsynlig";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"252389"
"40041955";"2026-01-14T09:50:36+01:00";"Musikkprodusent";"Profesjonell frilans musikkprodusent";"";"4–7 år";"18–24 år";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"1";"0";"0";"0";"";"Helt enig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt enig";"Helt uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"";"145608"
"40041962";"2026-01-14T09:50:44+01:00";"Utøvende musiker";"";"Annet";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"187055"
"40041981";"2026-01-14T09:51:15+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Ja";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Ofte (flere ganger i måneden)";"Litt enig";"Litt uenig";"Litt enig";"Litt enig";"Helt enig";"Helt enig";"Helt uenig";"Ganske sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Denne undersøkelsen er vanskelig å besvare ""ærlig"" ettersom utgangspunktet virker å ville undersøke komponist og utøver. For å lage musikk er det mange andre funksjoner som må til for å få musikken ut. Jeg er for eksempel ikke bare musikkprodusent, jeg er en kulturprodusent og helt avgjørende for at de utøverne jeg jobber med kan opptre. Der er KI utelukkende brukt for effektivisering og på ingen måte en trussel. Så langt jeg vet, kan ikke ChatGTP stå på en scene...";"735295"
"40041992";"2026-01-14T09:51:41+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"0";"1";"1";"0";"1";"0";"0";"1";"Ja";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Litt enig";"Verken enig eller uenig";"Litt enig";"Litt enig";"Verken enig eller uenig";"Litt enig";"Verken enig eller uenig";"Svært sannsynlig";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"198541"
"40041995";"2026-01-14T09:51:45+01:00";"Musikkprodusent";"Fast ansatt (for eksempel i studio, TV, reklame, spill, institusjon)";"";"mer enn 8 år";"45–54 år";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Litt uenig";"Helt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"KI er uaktuelt å bruke, all den tid språkmodellene er basert på ulovlig kopiering av originale åndsverk, uten kompensasjon til opphavsperson.";"229696"
"40042010";"2026-01-14T09:52:06+01:00";"Musikkprodusent";"Profesjonell frilans musikkprodusent";"";"mer enn 8 år";"55 år eller eldre";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"Ja";"0";"0";"0";"1";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt uenig";"Litt enig";"Verken enig eller uenig";"Litt enig";"Helt enig";"Litt enig";"Helt uenig";"Ganske sannsynlig";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"Alt jeg prøver på med sangene jeg jobber med er å gi dem ""personlighet"" ,  at de blir unike. KI gjør alt mindre unikt , mer kjedelig og mer mediokert. Hvis vi tenker musikk som farger så kan KI ikke lage klare farger. Alt blir brunere og gråere. Samme hvor perfekt resultatet blir kan KI aldri skape noe ekte unikt. Noen mener det kan ikke vi heller , men de tar feil ( mener jeg )";"928606"
"40042018";"2026-01-14T09:52:12+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"1";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"87123"
"40042025";"2026-01-14T09:52:27+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"0";"1";"1";"0";"1";"0";"0";"1";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"KI er en altfor stor komponent å snakke om uten å definere hva slags type KI som brukes. Linjen mellom det mange i dag kaller KI og de hjelpemidlene som allerede har vært til stede i musikkproduksjon i over 10 år (som for eksempel genererte trommegroover, basslinjer, etc) er uklar.";"421755"
"40042028";"2026-01-14T09:52:31+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Litt enig";"Litt enig";"Litt enig";"Litt enig";"Verken enig eller uenig";"Litt uenig";"Litt uenig";"Ganske sannsynlig";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"";"137666"
"40042037";"2026-01-14T09:52:39+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"1";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Verken enig eller uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Dette er først og fremst sløsing av ressurser, samtidig som rettigheter og inntektsmuligheter overføres til store teknologiselskaper.";"353156"
"40042043";"2026-01-14T09:52:44+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"183501"
"40042051";"2026-01-14T09:52:54+01:00";"Artist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Litt uenig";"Litt uenig";"Litt enig";"Litt uenig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Jeg lager musikk fordi det er gøy, og for å uttrykke meg. Hvorfor overlate dette til en maskin?";"158087"
"40042063";"2026-01-14T09:53:08+01:00";"Artist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Litt enig";"Litt enig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Litt uenig";"Verken enig eller uenig";"Lite sannsynlig";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"";"274293"
"40042073";"2026-01-14T09:53:27+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Litt enig";"Litt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"150159"
"40042076";"2026-01-14T09:53:33+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"1";"0";"1";"";"Helt enig";"Helt enig";"Helt uenig";"Litt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Musikk skal skapes av mennesker, ikke maskiner";"231782"
"40042084";"2026-01-14T09:53:43+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt uenig";"Helt enig";"Helt enig";"Svært sannsynlig";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"KI vil være en utvidelse av verktøyene som brukes. Jeg opererer ikke i den kommersielle populærmusikken, og produserer ikke musikk for andre. Så langt har jeg ikke brukt generativ AI i egen låtskriving, men jeg utelukker ikke at det kan bli brukt i fremtiden. Det samme gjelder fremføring.";"839001"
"40042096";"2026-01-14T09:53:53+01:00";"Musikkprodusent";"Profesjonell frilans musikkprodusent";"";"mer enn 8 år";"35–44 år";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"1";"0";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Litt enig";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Svært sannsynlig";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"";"166353"
